Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
197,1740310164787,3228,3228,3228,3228,3228,3228,3228,3228,49.20130920410156,49.54011535644531,53.63652801513672,51.967063903808594,52.726905822753906,49.472904205322266,49.670108795166016,51.93782043457031,49.094276428222656,50.355918884277344,61.904762268066406,60.000003814697266,40.0,60.000003814697266,50.0,13.636363983154297,0.0,0.0,7.498432636260986,17179869184,15032385536,13690978304,13470597120
200,1740310164984,3228,3228,3228,3228,3228,3228,3228,3228,49.20130920410156,49.54011535644531,53.63652801513672,51.967063903808594,52.726905822753906,49.472904205322266,49.670108795166016,51.93782043457031,49.094276428222656,50.355918884277344,63.15789031982422,60.000003814697266,52.6315803527832,65.0,57.142860412597656,26.3157901763916,15.000000953674316,10.0,15.26393222808838,17179869184,15032385536,13704937472,13462208512
203,1740310165185,3228,3228,3228,3228,3228,3228,3228,3228,49.20130920410156,49.54011535644531,53.63652801513672,51.967063903808594,52.726905822753906,49.472904205322266,49.670108795166016,51.93782043457031,49.094276428222656,50.355918884277344,65.0,61.904762268066406,65.0,60.000003814697266,50.0,60.000003814697266,42.105262756347656,30.000001907348633,15.26393222808838,17179869184,15032385536,13751369728,13428654080
212,1740310165389,3228,3228,3228,3228,3228,3228,3228,3228,49.20130920410156,49.54011535644531,53.63652801513672,51.967063903808594,52.726905822753906,49.472904205322266,49.670108795166016,51.93782043457031,49.094276428222656,50.355918884277344,60.000003814697266,55.0,52.6315803527832,50.0,40.90909194946289,30.000001907348633,27.272727966308594,15.000000953674316,15.26393222808838,17179869184,15032385536,13751369728,13428654080
203,1740310165603,3228,3228,3228,3228,3228,3228,3228,3228,49.961544036865234,49.75410461425781,54.669471740722656,53.27932357788086,53.85089874267578,50.29090881347656,50.66297149658203,52.94195556640625,49.7764892578125,50.83362579345703,90.90909576416016,95.0,59.09090805053711,52.38095474243164,47.619049072265625,47.619049072265625,42.85714340209961,40.90909194946289,15.26393222808838,17179869184,15032385536,13830995968,13428654080
202,1740310165807,3228,3228,3228,3228,3228,3228,3228,3228,49.961544036865234,49.75410461425781,54.669471740722656,53.27932357788086,53.85089874267578,50.29090881347656,50.66297149658203,52.94195556640625,49.7764892578125,50.83362579345703,57.894737243652344,42.85714340209961,33.333335876464844,33.333335876464844,20.0,38.095237731933594,10.0,15.000000953674316,15.26393222808838,17179869184,15032385536,13826719744,13411876864
203,1740310166010,3228,3228,3228,3228,3228,3228,3228,3228,49.961544036865234,49.75410461425781,54.669471740722656,53.27932357788086,53.85089874267578,50.29090881347656,50.66297149658203,52.94195556640625,49.7764892578125,50.83362579345703,71.42857360839844,50.0,10.0,0.0,0.0,0.0,0.0,0.0,13.464112281799316,17179869184,15032385536,13845118976,13395099648
202,1740310166214,3228,3228,3228,3228,3228,3228,3228,3228,49.961544036865234,49.75410461425781,54.669471740722656,53.27932357788086,53.85089874267578,50.29090881347656,50.66297149658203,52.94195556640625,49.7764892578125,50.83362579345703,75.0,76.19047546386719,15.000000953674316,9.523809432983398,4.761904716491699,0.0,0.0,0.0,13.464112281799316,17179869184,15032385536,13831536640,13395099648
203,1740310166417,3228,3228,3228,3228,3228,3228,3228,3228,48.58293151855469,49.75410461425781,51.85942840576172,50.3895149230957,51.522308349609375,48.87542343139648,49.515018463134766,51.60380172729492,48.671443939208984,50.215423583984375,85.0,75.0,50.0,50.0,42.105262756347656,45.0,47.619049072265625,40.0,13.464112281799316,17179869184,15032385536,13847265280,13395099648
203,1740310166621,3228,3228,3228,3228,3228,3228,3228,3228,48.58293151855469,49.179229736328125,51.85942840576172,50.3895149230957,51.522308349609375,48.87542343139648,49.515018463134766,51.60380172729492,48.671443939208984,50.215423583984375,71.42857360839844,73.68421173095703,33.333335876464844,19.047618865966797,13.636363983154297,0.0,0.0,0.0,13.464112281799316,17179869184,15032385536,13808353280,13378322432
204,1740310166826,3228,3228,3228,3228,3228,3228,3228,3228,48.58293151855469,49.179229736328125,51.85942840576172,50.3895149230957,51.522308349609375,48.87542343139648,49.515018463134766,51.60380172729492,48.671443939208984,50.215423583984375,63.15789031982422,52.38095474243164,50.0,40.0,26.3157901763916,22.72727394104004,9.523809432983398,4.761904716491699,13.464112281799316,17179869184,15032385536,13853868032,13361545216
203,1740310167031,3228,3228,3228,3228,3228,3228,3228,3228,48.58293151855469,49.179229736328125,51.85942840576172,50.3895149230957,51.522308349609375,48.87542343139648,49.515018463134766,51.60380172729492,48.671443939208984,50.215423583984375,42.85714340209961,40.0,30.000001907348633,25.0,20.0,10.0,0.0,0.0,14.551362037658691,17179869184,15032385536,13864517632,13344768000
204,1740310167235,3228,3228,3228,3228,3228,3228,3228,3228,48.58293151855469,49.179229736328125,51.85942840576172,50.3895149230957,51.522308349609375,48.87542343139648,49.515018463134766,51.60380172729492,48.671443939208984,50.215423583984375,65.0,70.0,20.0,20.0,4.761904716491699,0.0,0.0,0.0,14.551362037658691,17179869184,15032385536,13877231616,13344768000
201,1740310167440,3228,3228,3228,3228,3228,3228,3228,3228,48.038719177246094,48.8038215637207,51.513938903808594,49.59343338012695,50.95256042480469,48.37151718139648,47.9758415222168,49.97602081298828,47.46894454956055,49.63695526123047,95.0,85.71428680419922,57.142860412597656,10.0,4.761904716491699,0.0,0.0,0.0,14.551362037658691,17179869184,15032385536,13864566784,13336379392
201,1740310167642,3228,3228,3228,3228,3228,3228,3228,3228,48.038719177246094,48.8038215637207,51.513938903808594,49.59343338012695,50.95256042480469,48.37151718139648,47.9758415222168,49.97602081298828,47.46894454956055,49.63695526123047,38.095237731933594,40.0,26.3157901763916,19.047618865966797,5.0,10.0,0.0,0.0,14.551362037658691,17179869184,15032385536,13866041344,13336379392
200,1740310167844,3228,3228,3228,3228,3228,3228,3228,3228,48.038719177246094,48.8038215637207,51.513938903808594,49.59343338012695,50.95256042480469,48.37151718139648,47.9758415222168,49.97602081298828,47.46894454956055,49.63695526123047,30.000001907348633,30.000001907348633,25.0,10.526315689086914,25.0,5.0,0.0,0.0,14.551362037658691,17179869184,15032385536,13866614784,13336379392
203,1740310168044,3228,3228,3228,3228,3228,3228,3228,3228,48.038719177246094,48.8038215637207,51.513938903808594,49.59343338012695,50.95256042480469,48.37151718139648,47.9758415222168,49.97602081298828,47.46894454956055,49.63695526123047,30.000001907348633,30.000001907348633,9.523809432983398,4.761904716491699,0.0,0.0,0.0,0.0,8.898386001586914,17179869184,15032385536,13871300608,13336379392
202,1740310168248,3228,3228,3228,3228,3228,3228,3228,3228,48.038719177246094,48.8038215637207,51.513938903808594,49.59343338012695,50.95256042480469,48.37151718139648,47.9758415222168,49.97602081298828,47.46894454956055,49.63695526123047,26.3157901763916,25.0,31.57894515991211,15.000000953674316,4.761904716491699,14.285715103149414,0.0,0.0,8.898386001586914,17179869184,15032385536,13871300608,13336379392
200,1740310168451,3228,3228,3228,3228,3228,3228,3228,3228,47.23998260498047,48.109188079833984,50.227203369140625,48.452884674072266,50.251182556152344,47.61681365966797,47.61334991455078,49.53807830810547,47.48929214477539,49.387550354003906,40.0,35.0,9.523809432983398,0.0,0.0,0.0,0.0,0.0,8.898386001586914,17179869184,15032385536,13871300608,13336379392
202,1740310168652,3228,3228,3228,3228,3228,3228,3228,3228,47.23998260498047,48.109188079833984,50.227203369140625,48.452884674072266,50.251182556152344,47.61681365966797,47.61334991455078,49.53807830810547,47.48929214477539,49.387550354003906,38.095237731933594,31.57894515991211,10.0,4.761904716491699,0.0,0.0,0.0,0.0,8.898386001586914,17179869184,15032385536,13877035008,13336379392
203,1740310168855,3228,3228,3228,3228,3228,3228,3228,3228,47.23998260498047,48.109188079833984,50.227203369140625,48.452884674072266,50.251182556152344,47.61681365966797,47.61334991455078,49.53807830810547,47.48929214477539,49.387550354003906,30.000001907348633,33.333335876464844,25.0,21.052631378173828,10.0,0.0,0.0,0.0,8.898386001586914,17179869184,15032385536,13878820864,13336379392
201,1740310169060,3228,3228,3228,3228,3228,3228,3228,3228,47.23998260498047,48.109188079833984,50.227203369140625,48.452884674072266,50.251182556152344,47.61681365966797,47.61334991455078,49.53807830810547,47.48929214477539,49.387550354003906,35.0,35.0,5.0,9.523809432983398,33.333335876464844,9.090909004211426,0.0,0.0,8.504377365112305,17179869184,15032385536,13878820864,13336379392
204,1740310169262,3228,3228,3228,3228,3228,3228,3228,3228,47.23998260498047,48.109188079833984,50.227203369140625,48.452884674072266,50.251182556152344,47.61681365966797,47.61334991455078,49.53807830810547,47.48929214477539,49.387550354003906,75.0,76.19047546386719,15.000000953674316,5.0,0.0,0.0,0.0,0.0,8.504377365112305,17179869184,15032385536,13878820864,13336379392
204,1740310169466,3228,3228,3228,3228,3228,3228,3228,3228,46.91865539550781,47.90629959106445,50.10986328125,48.01557159423828,50.43310546875,47.49514389038086,47.124717712402344,49.183868408203125,46.95037460327149,49.15458679199219,50.0,42.105262756347656,30.000001907348633,40.0,15.000000953674316,5.0,4.761904716491699,0.0,8.504377365112305,17179869184,15032385536,13878820864,13336379392
205,1740310169671,3228,3228,3228,3228,3228,3228,3228,3228,46.91865539550781,47.90629959106445,50.10986328125,48.01557159423828,50.43310546875,47.49514389038086,47.124717712402344,49.183868408203125,46.95037460327149,49.15458679199219,35.0,33.333335876464844,4.761904716491699,14.285715103149414,0.0,0.0,0.0,0.0,8.504377365112305,17179869184,15032385536,13811449856,13336379392
203,1740310169877,3228,3228,3228,3228,3228,3228,3228,3228,46.91865539550781,47.90629959106445,50.10986328125,48.01557159423828,50.43310546875,47.49514389038086,47.124717712402344,49.183868408203125,46.95037460327149,49.15458679199219,31.81818199157715,33.333335876464844,0.0,0.0,0.0,0.0,0.0,0.0,7.066692352294922,17179869184,15032385536,13808861184,13336379392
203,1740310170080,3228,3228,3228,3228,3228,3228,3228,3228,46.91865539550781,47.90629959106445,50.10986328125,48.01557159423828,50.43310546875,47.49514389038086,47.124717712402344,49.183868408203125,46.95037460327149,49.15458679199219,26.3157901763916,26.3157901763916,20.0,19.047618865966797,14.285715103149414,4.761904716491699,5.0,0.0,7.066692352294922,17179869184,15032385536,13842612224,13336379392
201,1740310170285,3228,3228,3228,3228,3228,3228,3228,3228,46.91865539550781,47.90629959106445,50.10986328125,48.01557159423828,50.43310546875,47.49514389038086,47.124717712402344,49.183868408203125,46.95037460327149,49.15458679199219,30.000001907348633,31.81818199157715,14.285715103149414,5.0,0.0,0.0,0.0,0.0,7.066692352294922,17179869184,15032385536,13800013824,13336379392
203,1740310170487,3228,3228,3228,3228,3228,3228,3228,3228,47.114967346191406,47.95496368408203,49.90813446044922,48.23370361328125,50.31751251220703,47.515968322753906,47.18623733520508,49.36296844482422,46.82462692260742,49.237548828125,60.000003814697266,47.36842346191406,35.0,15.000000953674316,10.0,5.263157844543457,0.0,0.0,7.066692352294922,17179869184,15032385536,13799571456,13327990784
204,1740310170691,3228,3228,3228,3228,3228,3228,3228,3228,47.114967346191406,47.95496368408203,49.90813446044922,48.23370361328125,50.31751251220703,47.515968322753906,47.18623733520508,49.36296844482422,46.82462692260742,49.237548828125,45.0,42.85714340209961,30.000001907348633,23.809524536132812,4.761904716491699,9.523809432983398,9.523809432983398,4.761904716491699,7.066692352294922,17179869184,15032385536,13771030528,13327990784
202,1740310170897,3228,3228,3228,3228,3228,3228,3228,3228,47.114967346191406,47.95496368408203,49.90813446044922,48.23370361328125,50.31751251220703,47.515968322753906,47.18623733520508,49.36296844482422,46.82462692260742,49.237548828125,61.904762268066406,57.894737243652344,45.0,25.0,20.0,23.809524536132812,14.285715103149414,5.0,6.81616735458374,17179869184,15032385536,13732364288,13319602176
200,1740310171100,3228,3228,3228,3228,3228,3228,3228,3228,47.114967346191406,47.95496368408203,49.90813446044922,48.23370361328125,50.31751251220703,47.515968322753906,47.18623733520508,49.36296844482422,46.82462692260742,49.237548828125,61.904762268066406,42.85714340209961,35.0,25.0,25.0,15.000000953674316,9.523809432983398,0.0,6.81616735458374,17179869184,15032385536,13672890368,13294436352
201,1740310171301,3228,3228,3228,3228,3228,3228,3228,3228,47.114967346191406,47.95496368408203,49.90813446044922,48.23370361328125,50.31751251220703,47.515968322753906,47.18623733520508,49.36296844482422,46.82462692260742,49.237548828125,73.68421173095703,70.0,35.0,35.0,5.0,15.000000953674316,0.0,0.0,6.81616735458374,17179869184,15032385536,13631029248,13294436352
196,1740310171508,3228,3228,3228,3228,3228,3228,3228,3228,47.66388320922851,48.23551559448242,51.008033752441406,49.22937774658203,50.697532653808594,48.05485916137695,48.00375747680664,50.08274841308594,47.587310791015625,49.54085540771485,80.95238494873047,80.95238494873047,63.6363639831543,61.904762268066406,57.142860412597656,57.142860412597656,55.0,59.09090805053711,6.81616735458374,17179869184,15032385536,13701971968,13294436352
203,1740310171705,3228,3228,3228,3228,3228,3228,3228,3228,47.66388320922851,48.23551559448242,51.008033752441406,49.22937774658203,50.697532653808594,48.05485916137695,48.00375747680664,50.08274841308594,47.587310791015625,49.54085540771485,95.0,100.0,94.44444274902344,85.0,90.0,85.0,85.0,78.94737243652344,6.81616735458374,17179869184,15032385536,13826899968,13294436352
203,1740310171910,3228,3228,3228,3228,3228,3228,3228,3228,47.66388320922851,48.23551559448242,51.008033752441406,49.22937774658203,50.697532653808594,48.05485916137695,48.00375747680664,50.08274841308594,47.587310791015625,49.54085540771485,100.0,100.0,42.85714340209961,20.0,15.000000953674316,9.523809432983398,0.0,0.0,8.559173583984375,17179869184,15032385536,13832404992,13277659136
203,1740310172114,3228,3228,3228,3228,3228,3228,3228,3228,47.66388320922851,48.23551559448242,51.008033752441406,49.22937774658203,50.697532653808594,48.05485916137695,48.00375747680664,50.08274841308594,47.587310791015625,49.54085540771485,100.0,100.0,19.047618865966797,14.285715103149414,9.523809432983398,0.0,0.0,0.0,8.559173583984375,17179869184,15032385536,13794656256,13277659136
202,1740310172317,3228,3228,3228,3228,3228,3228,3228,3228,47.66388320922851,48.23551559448242,51.008033752441406,49.22937774658203,50.697532653808594,48.05485916137695,48.00375747680664,50.08274841308594,47.587310791015625,49.54085540771485,100.0,100.0,36.84210586547851,25.0,10.0,9.523809432983398,4.761904716491699,0.0,8.559173583984375,17179869184,15032385536,13794656256,13269270528
200,1740310172520,3228,3228,3228,3228,3228,3228,3228,3228,48.83823776245117,49.8946533203125,52.71521759033203,51.2188835144043,51.980316162109375,49.403194427490234,50.09817123413086,52.28490447998047,49.62197494506836,50.80718994140625,100.0,100.0,33.333335876464844,15.789472579956056,10.0,10.0,9.523809432983398,0.0,8.559173583984375,17179869184,15032385536,13794656256,13269270528
204,1740310172721,3228,3228,3228,3228,3228,3228,3228,3228,48.83823776245117,49.8946533203125,52.71521759033203,51.2188835144043,51.980316162109375,49.403194427490234,50.09817123413086,52.28490447998047,49.62197494506836,50.80718994140625,95.0,95.23809814453124,47.36842346191406,42.85714340209961,25.0,31.57894515991211,15.000000953674316,9.523809432983398,8.559173583984375,17179869184,15032385536,13772931072,13269270528
204,1740310172926,3228,3228,3228,3228,3228,3228,3228,3228,48.83823776245117,49.8946533203125,52.71521759033203,51.2188835144043,51.980316162109375,49.403194427490234,50.09817123413086,52.28490447998047,49.62197494506836,50.80718994140625,95.0,100.0,52.38095474243164,42.105262756347656,25.0,33.333335876464844,20.0,15.000000953674316,14.532283782958984,17179869184,15032385536,13799178240,13269270528
204,1740310173131,3228,3228,3228,3228,3228,3228,3228,3228,48.83823776245117,49.8946533203125,52.71521759033203,51.2188835144043,51.980316162109375,49.403194427490234,50.09817123413086,52.28490447998047,49.62197494506836,50.80718994140625,95.23809814453124,95.23809814453124,60.000003814697266,52.38095474243164,50.0,47.619049072265625,45.0,42.85714340209961,14.532283782958984,17179869184,15032385536,13775208448,13269270528
203,1740310173336,3228,3228,3228,3228,3228,3228,3228,3228,48.83823776245117,49.8946533203125,52.71521759033203,51.2188835144043,51.980316162109375,49.403194427490234,50.09817123413086,52.28490447998047,49.62197494506836,50.80718994140625,85.0,84.21052551269531,25.0,22.72727394104004,5.263157844543457,9.523809432983398,4.761904716491699,0.0,14.532283782958984,17179869184,15032385536,13759512576,13269270528
209,1740310173540,3228,3228,3228,3228,3228,3228,3228,3228,48.18503189086914,49.17179870605469,51.68803405761719,49.83147048950195,51.21229553222656,48.42120361328125,49.30293655395508,51.28103256225586,48.438594818115234,50.14998626708984,52.38095474243164,66.66667175292969,42.85714340209961,20.0,14.285715103149414,10.526315689086914,0.0,4.761904716491699,14.532283782958984,17179869184,15032385536,13741047808,13269270528
203,1740310173751,3228,3228,3228,3228,3228,3228,3228,3228,48.18503189086914,49.17179870605469,51.68803405761719,49.83147048950195,51.21229553222656,48.42120361328125,49.30293655395508,51.28103256225586,48.438594818115234,50.14998626708984,80.95238494873047,80.95238494873047,42.85714340209961,50.0,42.85714340209961,36.3636360168457,38.095237731933594,30.000001907348633,14.532283782958984,17179869184,15032385536,13750665216,13269270528
205,1740310173954,3228,3228,3228,3228,3228,3228,3228,3228,48.18503189086914,49.17179870605469,51.68803405761719,49.83147048950195,51.21229553222656,48.42120361328125,49.30293655395508,51.28103256225586,48.438594818115234,50.14998626708984,75.0,76.19047546386719,30.000001907348633,28.571430206298828,5.0,10.526315689086914,4.761904716491699,0.0,10.50516128540039,17179869184,15032385536,13754793984,13269270528
200,1740310174160,3228,3228,3228,3228,3228,3228,3228,3228,48.18503189086914,49.17179870605469,51.68803405761719,49.83147048950195,51.21229553222656,48.42120361328125,49.30293655395508,51.28103256225586,48.438594818115234,50.14998626708984,78.94737243652344,71.42857360839844,45.0,47.619049072265625,15.000000953674316,9.090909004211426,4.761904716491699,0.0,10.50516128540039,17179869184,15032385536,13764755456,13269270528
204,1740310174362,3228,3228,3228,3228,3228,3228,3228,3228,48.18503189086914,49.17179870605469,51.68803405761719,49.83147048950195,51.21229553222656,48.42120361328125,49.30293655395508,51.28103256225586,48.438594818115234,50.14998626708984,86.36363983154297,68.42105102539062,15.000000953674316,15.789472579956056,5.0,15.789472579956056,5.263157844543457,0.0,10.50516128540039,17179869184,15032385536,13765574656,13269270528
204,1740310174566,3228,3228,3228,3228,3228,3228,3228,3228,48.20056915283203,48.85726165771485,52.00035095214844,50.35491561889648,51.26453399658203,48.673301696777344,48.7923469543457,51.07688522338867,48.05992889404297,49.925392150878906,95.0,95.23809814453124,30.000001907348633,21.052631378173828,14.285715103149414,22.72727394104004,5.0,4.761904716491699,10.50516128540039,17179869184,15032385536,13772210176,13269270528
204,1740310174771,3228,3228,3228,3228,3228,3228,3228,3228,48.20056915283203,48.85726165771485,52.00035095214844,50.35491561889648,51.26453399658203,48.673301696777344,48.7923469543457,51.07688522338867,48.05992889404297,49.925392150878906,73.68421173095703,80.0,35.0,38.095237731933594,25.0,26.3157901763916,14.285715103149414,14.285715103149414,10.50516128540039,17179869184,15032385536,13753483264,13269270528
201,1740310174976,3228,3228,3228,3228,3228,3228,3228,3228,48.20056915283203,48.85726165771485,52.00035095214844,50.35491561889648,51.26453399658203,48.673301696777344,48.7923469543457,51.07688522338867,48.05992889404297,49.925392150878906,77.2727279663086,70.0,42.85714340209961,33.333335876464844,30.000001907348633,25.0,14.285715103149414,0.0,12.012253761291504,17179869184,15032385536,13749256192,13269270528
201,1740310175181,3228,3228,3228,3228,3228,3228,3228,3228,48.20056915283203,48.85726165771485,52.00035095214844,50.35491561889648,51.26453399658203,48.673301696777344,48.7923469543457,51.07688522338867,48.05992889404297,49.925392150878906,75.0,71.42857360839844,14.285715103149414,5.0,0.0,4.761904716491699,0.0,0.0,12.012253761291504,17179869184,15032385536,13749256192,13269270528
204,1740310175383,3228,3228,3228,3228,3228,3228,3228,3228,48.20056915283203,48.85726165771485,52.00035095214844,50.35491561889648,51.26453399658203,48.673301696777344,48.7923469543457,51.07688522338867,48.05992889404297,49.925392150878906,85.0,80.0,66.66667175292969,47.619049072265625,50.0,40.0,25.0,30.000001907348633,12.012253761291504,17179869184,15032385536,13749256192,13269270528
204,1740310175587,3228,3228,3228,3228,3228,3228,3228,3228,48.19465637207031,49.02553176879883,51.50225067138672,49.99284362792969,51.302032470703125,48.57663345336914,48.811641693115234,51.12071990966797,47.94190216064453,49.92542266845703,85.0,76.19047546386719,45.45454788208008,30.000001907348633,19.047618865966797,10.0,4.761904716491699,0.0,12.012253761291504,17179869184,15032385536,13749256192,13269270528
200,1740310175793,3228,3228,3228,3228,3228,3228,3228,3228,48.19465637207031,49.02553176879883,51.50225067138672,49.99284362792969,51.302032470703125,48.57663345336914,48.811641693115234,51.12071990966797,47.94190216064453,49.92542266845703,85.71428680419922,85.0,0.0,5.0,9.523809432983398,0.0,0.0,0.0,12.012253761291504,17179869184,15032385536,13786890240,13269270528
203,1740310175993,3228,3228,3228,3228,3228,3228,3228,3228,48.19465637207031,49.02553176879883,51.50225067138672,49.99284362792969,51.302032470703125,48.57663345336914,48.811641693115234,51.12071990966797,47.94190216064453,49.92542266845703,80.95238494873047,73.68421173095703,42.85714340209961,28.571430206298828,0.0,10.526315689086914,0.0,0.0,10.421106338500977,17179869184,15032385536,13787054080,13269270528
202,1740310176197,3228,3228,3228,3228,3228,3228,3228,3228,48.19465637207031,49.02553176879883,51.50225067138672,49.99284362792969,51.302032470703125,48.57663345336914,48.811641693115234,51.12071990966797,47.94190216064453,49.92542266845703,85.0,85.71428680419922,38.095237731933594,35.0,0.0,13.636363983154297,0.0,0.0,10.421106338500977,17179869184,15032385536,13787054080,13269270528
204,1740310176400,3228,3228,3228,3228,3228,3228,3228,3228,48.19465637207031,49.02553176879883,51.50225067138672,49.99284362792969,51.302032470703125,48.57663345336914,48.811641693115234,51.12071990966797,47.94190216064453,49.92542266845703,80.0,80.95238494873047,20.0,10.0,4.761904716491699,0.0,4.761904716491699,0.0,10.421106338500977,17179869184,15032385536,13787054080,13269270528
203,1740310176605,3228,3228,3228,3228,3228,3228,3228,3228,47.85736846923828,48.55843353271485,51.42042541503906,49.74519348144531,50.87904357910156,48.26770782470703,47.9456672668457,50.26578903198242,47.54862594604492,49.74195861816406,90.0,84.21052551269531,55.0,35.0,15.000000953674316,20.0,9.523809432983398,0.0,10.421106338500977,17179869184,15032385536,13787054080,13269270528
203,1740310176809,3228,3228,3228,3228,3228,3228,3228,3228,47.85736846923828,48.55843353271485,51.42042541503906,49.74519348144531,50.87904357910156,48.26770782470703,47.9456672668457,50.26578903198242,47.54862594604492,49.74195861816406,70.0,66.66667175292969,40.0,20.0,14.285715103149414,25.0,15.789472579956056,4.761904716491699,10.421106338500977,17179869184,15032385536,13756137472,13269270528
